"idSubject" "idActivity" "nameActivity" "variableMeasurement" "avgMeasurement"
3 1 "walking" "FrequenceBodyGyroscopeMagnitudeStd" -0.703839403007038
3 1 "walking" "FrequenceBodyGyroscopeMeanFreqX" -0.102568067670674
3 1 "walking" "FrequenceBodyGyroscopeMeanFreqY" -0.167675025582991
3 1 "walking" "FrequenceBodyGyroscopeMeanFreqZ" -0.0321862688221114
3 1 "walking" "FrequenceBodyGyroscopeMeanX" -0.642097719778592
3 1 "walking" "FrequenceBodyGyroscopeMeanY" -0.775144985073314
3 1 "walking" "FrequenceBodyGyroscopeMeanZ" -0.670734708996481
3 1 "walking" "FrequenceBodyGyroscopeStdX" -0.719276622702346
3 1 "walking" "FrequenceBodyGyroscopeStdY" -0.758505287214076
3 1 "walking" "FrequenceBodyGyroscopeStdZ" -0.751008875659824
3 1 "walking" "TimeBodyAccelerometerJerkMagnitudeMean" -0.650182434328446
3 1 "walking" "TimeBodyAccelerometerJerkMagnitudeStd" -0.607658214170381
3 1 "walking" "TimeBodyAccelerometerJerkMeanX" 0.0701731261988856
3 1 "walking" "TimeBodyAccelerometerJerkMeanY" 0.0144664329060411
3 1 "walking" "TimeBodyAccelerometerJerkMeanZ" -0.000526818872875366
3 1 "walking" "TimeBodyAccelerometerJerkStdX" -0.635484688041056
3 1 "walking" "TimeBodyAccelerometerJerkStdY" -0.55721186773783
3 1 "walking" "TimeBodyAccelerometerJerkStdZ" -0.796066240234604
3 1 "walking" "TimeBodyAccelerometerMagnitudeMean" -0.563140802770059
3 1 "walking" "TimeBodyAccelerometerMagnitudeStd" -0.591224780306452
3 1 "walking" "TimeBodyAccelerometerMeanX" 0.273428719636364
3 1 "walking" "TimeBodyAccelerometerMeanY" -0.017856067384956
3 1 "walking" "TimeBodyAccelerometerMeanZ" -0.106492632429097
3 1 "walking" "TimeBodyAccelerometerStdX" -0.623413602046921
3 1 "walking" "TimeBodyAccelerometerStdY" -0.480015920697654
3 1 "walking" "TimeBodyAccelerometerStdZ" -0.653625579293255
3 1 "walking" "TimeBodyGyroscopeJerkMagnitudeMean" -0.784056656246334
3 1 "walking" "TimeBodyGyroscopeJerkMagnitudeStd" -0.80366136372434
3 1 "walking" "TimeBodyGyroscopeJerkMeanX" -0.0991554609633431
3 1 "walking" "TimeBodyGyroscopeJerkMeanY" -0.0401923943695015
3 1 "walking" "TimeBodyGyroscopeJerkMeanZ" -0.0521178264170088
3 1 "walking" "TimeBodyGyroscopeJerkStdX" -0.689328428607038
3 1 "walking" "TimeBodyGyroscopeJerkStdY" -0.842659862111437
3 1 "walking" "TimeBodyGyroscopeJerkStdZ" -0.743028500565982
3 1 "walking" "TimeBodyGyroscopeMagnitudeMean" -0.643150121648094
3 1 "walking" "TimeBodyGyroscopeMagnitudeStd" -0.674010290979472
3 1 "walking" "TimeBodyGyroscopeMeanX" -0.0248490682828446
3 1 "walking" "TimeBodyGyroscopeMeanY" -0.0743565308442815
3 1 "walking" "TimeBodyGyroscopeMeanZ" 0.0866875497119062
3 1 "walking" "TimeBodyGyroscopeStdX" -0.699262195705865
3 1 "walking" "TimeBodyGyroscopeStdY" -0.76302218170088
3 1 "walking" "TimeBodyGyroscopeStdZ" -0.709483440322581
3 1 "walking" "TimeGravityAccelerometerMagnitudeMean" -0.563140802770059
3 1 "walking" "TimeGravityAccelerometerMagnitudeStd" -0.591224780306452
3 1 "walking" "TimeGravityAccelerometerMeanX" 0.707814353343108
3 1 "walking" "TimeGravityAccelerometerMeanY" -0.0260590480328739
3 1 "walking" "TimeGravityAccelerometerMeanZ" 0.0480937904190616
3 1 "walking" "TimeGravityAccelerometerStdX" -0.966457565630499
3 1 "walking" "TimeGravityAccelerometerStdY" -0.9445645371261
3 1 "walking" "TimeGravityAccelerometerStdZ" -0.926966278211144
4 1 "walking" "FrequenceBodyAccelerometerJerkMagnitudeMean" -0.702045896773196
4 1 "walking" "FrequenceBodyAccelerometerJerkMagnitudeMeanFreq" 0.165043041249278
4 1 "walking" "FrequenceBodyAccelerometerJerkMagnitudeStd" -0.723261097164948
4 1 "walking" "FrequenceBodyAccelerometerJerkMeanFreqX" 0.0388340995747423
4 1 "walking" "FrequenceBodyAccelerometerJerkMeanFreqY" -0.174386827172165
4 1 "walking" "FrequenceBodyAccelerometerJerkMeanFreqZ" -0.0764758920417526
4 1 "walking" "FrequenceBodyAccelerometerJerkMeanX" -0.717973724971649
4 1 "walking" "FrequenceBodyAccelerometerJerkMeanY" -0.684648403917526
4 1 "walking" "FrequenceBodyAccelerometerJerkMeanZ" -0.845383895412371
4 1 "walking" "FrequenceBodyAccelerometerJerkStdX" -0.710952957814433
4 1 "walking" "FrequenceBodyAccelerometerJerkStdY" -0.679116699128866
4 1 "walking" "FrequenceBodyAccelerometerJerkStdZ" -0.872348615876289
4 1 "walking" "FrequenceBodyAccelerometerMagnitudeMean" -0.668273665958763
4 1 "walking" "FrequenceBodyAccelerometerMagnitudeMeanFreq" 0.0691602833970103
4 1 "walking" "FrequenceBodyAccelerometerMagnitudeStd" -0.724979750463917
4 1 "walking" "FrequenceBodyAccelerometerMeanFreqX" -0.15574790130299
4 1 "walking" "FrequenceBodyAccelerometerMeanFreqY" 0.0520271215242268
4 1 "walking" "FrequenceBodyAccelerometerMeanFreqZ" -0.0138445406976804
4 1 "walking" "FrequenceBodyAccelerometerMeanX" -0.698994344226804
4 1 "walking" "FrequenceBodyAccelerometerMeanY" -0.610966605674742
4 1 "walking" "FrequenceBodyAccelerometerMeanZ" -0.784964119020619
4 1 "walking" "FrequenceBodyAccelerometerStdX" -0.679316495457474
4 1 "walking" "FrequenceBodyAccelerometerStdY" -0.60587907902268
4 1 "walking" "FrequenceBodyAccelerometerStdZ" -0.739920171907216
4 1 "walking" "FrequenceBodyGyroscopeJerkMagnitudeMean" -0.86760194427835
4 1 "walking" "FrequenceBodyGyroscopeJerkMagnitudeMeanFreq" 0.144910348074227
4 1 "walking" "FrequenceBodyGyroscopeJerkMagnitudeStd" -0.884187806804124
4 1 "walking" "FrequenceBodyGyroscopeMagnitudeMean" -0.785172936701031
4 1 "walking" "FrequenceBodyGyroscopeMagnitudeMeanFreq" -0.157891340330412
4 1 "walking" "FrequenceBodyGyroscopeMagnitudeStd" -0.769330760360825
4 1 "walking" "FrequenceBodyGyroscopeMeanFreqX" -0.145349222123196
4 1 "walking" "FrequenceBodyGyroscopeMeanFreqY" -0.357592715106186
4 1 "walking" "FrequenceBodyGyroscopeMeanFreqZ" -0.023592604357732
4 1 "walking" "FrequenceBodyGyroscopeMeanX" -0.708097003278351
4 1 "walking" "FrequenceBodyGyroscopeMeanY" -0.851859241237113
4 1 "walking" "FrequenceBodyGyroscopeMeanZ" -0.723913683350515
4 1 "walking" "FrequenceBodyGyroscopeStdX" -0.765931837365979
4 1 "walking" "FrequenceBodyGyroscopeStdY" -0.818105282886598
4 1 "walking" "FrequenceBodyGyroscopeStdZ" -0.778863649278351
4 1 "walking" "TimeBodyAccelerometerJerkMagnitudeMean" -0.72234055742268
4 1 "walking" "TimeBodyAccelerometerJerkMagnitudeStd" -0.71024608685567
4 1 "walking" "TimeBodyAccelerometerJerkMeanX" 0.0780162237953608
4 1 "walking" "TimeBodyAccelerometerJerkMeanY" -0.0010311298138299
4 1 "walking" "TimeBodyAccelerometerJerkMeanZ" -0.00737070069603093
4 1 "walking" "TimeBodyAccelerometerJerkStdX" -0.701066737438144
4 1 "walking" "TimeBodyAccelerometerJerkStdY" -0.670976701376289
4 1 "walking" "TimeBodyAccelerometerJerkStdZ" -0.859502524793814
4 1 "walking" "TimeBodyAccelerometerMagnitudeMean" -0.637532979814948
4 1 "walking" "TimeBodyAccelerometerMagnitudeStd" -0.670122122716495
4 1 "walking" "TimeBodyAccelerometerMeanX" 0.277034464752577
4 1 "walking" "TimeBodyAccelerometerMeanY" -0.0133496817746907
4 1 "walking" "TimeBodyAccelerometerMeanZ" -0.105916135927835
4 1 "walking" "TimeBodyAccelerometerStdX" -0.68386446609433
4 1 "walking" "TimeBodyAccelerometerStdY" -0.589609330539691
4 1 "walking" "TimeBodyAccelerometerStdZ" -0.741959040257732
4 1 "walking" "TimeBodyGyroscopeJerkMagnitudeMean" -0.849581355824742
4 1 "walking" "TimeBodyGyroscopeJerkMagnitudeStd" -0.870579517938144
4 1 "walking" "TimeBodyGyroscopeJerkMeanX" -0.10509869233866
4 1 "walking" "TimeBodyGyroscopeJerkMeanY" -0.0410624426912371
4 1 "walking" "TimeBodyGyroscopeJerkMeanZ" -0.060866534304433
4 1 "walking" "TimeBodyGyroscopeJerkStdX" -0.778479585721649
4 1 "walking" "TimeBodyGyroscopeJerkStdY" -0.911436316752577
4 1 "walking" "TimeBodyGyroscopeJerkStdZ" -0.790578254329897
4 1 "walking" "TimeBodyGyroscopeMagnitudeMean" -0.708221087886598
4 1 "walking" "TimeBodyGyroscopeMagnitudeStd" -0.749105473365979
4 1 "walking" "TimeBodyGyroscopeMeanX" -0.0298726752979381
4 1 "walking" "TimeBodyGyroscopeMeanY" -0.0750086556675258
4 1 "walking" "TimeBodyGyroscopeMeanZ" 0.0956607416628866
4 1 "walking" "TimeBodyGyroscopeStdX" -0.750915960835052
4 1 "walking" "TimeBodyGyroscopeStdY" -0.828888294742268
4 1 "walking" "TimeBodyGyroscopeStdZ" -0.745904225824742
4 1 "walking" "TimeGravityAccelerometerMagnitudeMean" -0.637532979814948
4 1 "walking" "TimeGravityAccelerometerMagnitudeStd" -0.670122122716495
4 1 "walking" "TimeGravityAccelerometerMeanX" 0.731456509896907
4 1 "walking" "TimeGravityAccelerometerMeanY" 0.072347989306416
4 1 "walking" "TimeGravityAccelerometerMeanZ" 0.193993433768041
4 1 "walking" "TimeGravityAccelerometerStdX" -0.967576704329897
4 1 "walking" "TimeGravityAccelerometerStdY" -0.94170652321134
4 1 "walking" "TimeGravityAccelerometerStdZ" -0.936724233273196
4 2 "walking upstairs" "FrequenceBodyAccelerometerJerkMagnitudeMean" -0.529301794643089
4 2 "walking upstairs" "FrequenceBodyAccelerometerJerkMagnitudeMeanFreq" 0.153282705439837
4 2 "walking upstairs" "FrequenceBodyAccelerometerJerkMagnitudeStd" -0.576991683357724
4 2 "walking upstairs" "FrequenceBodyAccelerometerJerkMeanFreqX" -0.0626525261543089
4 2 "walking upstairs" "FrequenceBodyAccelerometerJerkMeanFreqY" -0.190358689715447
4 2 "walking upstairs" "FrequenceBodyAccelerometerJerkMeanFreqZ" -0.164332976294309
4 2 "walking upstairs" "FrequenceBodyAccelerometerJerkMeanX" -0.548003358486179
4 2 "walking upstairs" "FrequenceBodyAccelerometerJerkMeanY" -0.470861077819187
4 2 "walking upstairs" "FrequenceBodyAccelerometerJerkMeanZ" -0.793248930406504
4 2 "walking upstairs" "FrequenceBodyAccelerometerJerkStdX" -0.540002452644715
4 2 "walking upstairs" "FrequenceBodyAccelerometerJerkStdY" -0.459377588636585
4 2 "walking upstairs" "FrequenceBodyAccelerometerJerkStdZ" -0.841927060081301
4 2 "walking upstairs" "FrequenceBodyAccelerometerMagnitudeMean" -0.497723469494309
4 2 "walking upstairs" "FrequenceBodyAccelerometerMagnitudeMeanFreq" 0.139269821727642
4 2 "walking upstairs" "FrequenceBodyAccelerometerMagnitudeStd" -0.590882542479675
4 2 "walking upstairs" "FrequenceBodyAccelerometerMeanFreqX" -0.229896701265041
4 2 "walking upstairs" "FrequenceBodyAccelerometerMeanFreqY" 0.136415181912195
4 2 "walking upstairs" "FrequenceBodyAccelerometerMeanFreqZ" -0.0204555236743252
4 2 "walking upstairs" "FrequenceBodyAccelerometerMeanX" -0.518103409715447
4 2 "walking upstairs" "FrequenceBodyAccelerometerMeanY" -0.391561268041463
4 2 "walking upstairs" "FrequenceBodyAccelerometerMeanZ" -0.708346275365854
4 2 "walking upstairs" "FrequenceBodyAccelerometerStdX" -0.468588371045528
4 2 "walking upstairs" "FrequenceBodyAccelerometerStdY" -0.422334649479756
4 2 "walking upstairs" "FrequenceBodyAccelerometerStdZ" -0.659623483821138
4 2 "walking upstairs" "FrequenceBodyGyroscopeJerkMagnitudeMean" -0.793458132276423
4 2 "walking upstairs" "FrequenceBodyGyroscopeJerkMagnitudeMeanFreq" 0.181417870697967
4 2 "walking upstairs" "FrequenceBodyGyroscopeJerkMagnitudeStd" -0.829831474634146
4 2 "walking upstairs" "FrequenceBodyGyroscopeMagnitudeMean" -0.683314955211382
4 2 "walking upstairs" "FrequenceBodyGyroscopeMagnitudeMeanFreq" -0.0842086255799187
4 2 "walking upstairs" "FrequenceBodyGyroscopeMagnitudeStd" -0.674631635121951
4 2 "walking upstairs" "FrequenceBodyGyroscopeMeanFreqX" -0.0761993841779675
4 2 "walking upstairs" "FrequenceBodyGyroscopeMeanFreqY" -0.403312438185366
4 2 "walking upstairs" "FrequenceBodyGyroscopeMeanFreqZ" 0.0995517018569106
4 2 "walking upstairs" "FrequenceBodyGyroscopeMeanX" -0.537445270313821
4 2 "walking upstairs" "FrequenceBodyGyroscopeMeanY" -0.799459630325203
